"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"528";1;2;1.1;0.5;0.5;1;0.5;1;1;1;0.9;1.1;1;1;2;1.1;0.5;0.9;1.1;2;1;1;2;2;0.9;1.1;2;0.9;0.9;2;0.5;1;0.5;0.9;1;0.5;2;1;0.9;1.1;1.1;0.5;0.9;0.5;1;0.9;1.1;1.1;2
"529";2;0.5;1;1.1;0.5;1.1;1;0.5;1;0.9;0.5;2;1.1;0.9;0.9;1;1;1;0.9;1;2;2;1.1;1;2;0.9;0.5;1.1;1;1.1;1.1;2;2;0.5;0.9;0.9;1.1;0.9;1;2;1;2;0.9;0.5;1;1;0.5;0.5;1.1
"530";0.9;1;0.5;0.9;1;2;0.5;0.9;2;0.9;0.5;2;1.1;1;0.5;1.1;1.1;1.1;1;2;0.5;2;2;1.1;1;0.5;0.5;2;1;0.9;0.5;1;0.9;1;1.1;1;1;0.9;1;0.9;0.5;1;1.1;1.1;2;1;2;0.9;1.1
"531";0.5;1;1;2;2;0.9;0.9;1.1;1.1;1;1;0.5;1.1;0.9;2;0.5;2;2;0.9;1;0.9;0.9;1.1;0.9;0.5;0.5;1.1;0.5;0.5;2;1;2;0.5;1.1;2;2;1;1;0.9;0.9;1;1.1;1.1;1.1;1;1;1;0.5;1
"532";1;0.5;0.5;1.1;2;1;2;1.1;2;0.9;1;0.5;1;2;1;1;0.5;0.9;0.5;1;1.1;1;2;0.9;0.9;0.9;0.5;0.9;2;1;0.5;0.5;2;1;1;1.1;1.1;2;0.5;1.1;1.1;1;1.1;0.9;2;0.9;0.9;1.1;1
"533";0.9;0.5;1;0.5;1;0.5;2;1;0.9;1.1;0.9;0.9;1.1;0.9;2;1;2;1.1;1.1;0.5;1;2;0.9;2;0.9;2;1;1;1.1;0.5;1.1;0.5;0.9;2;2;1;0.5;1;1;0.5;1.1;1;1.1;0.9;1;1;1.1;0.5;2
"534";1;0.9;1;1;2;1;1;0.5;1;0.9;1.1;0.5;0.9;0.9;0.9;1.1;1.1;1;0.9;1;0.5;1;2;1.1;0.5;0.9;2;1;2;0.5;0.5;1;1.1;1.1;2;1.1;0.9;2;1;2;1.1;1.1;1;0.9;0.5;2;0.5;2;0.5
"535";0.5;0.9;1;0.5;1.1;1.1;1;1.1;1.1;0.5;2;0.9;2;1;1;1;0.9;0.5;0.9;1;0.9;0.5;2;0.5;0.9;2;2;2;0.5;1;1.1;2;0.9;1.1;1;1.1;1;0.9;2;0.9;0.5;0.5;2;1.1;1;1;1;1.1;1
"536";1;1.1;0.5;0.9;2;0.5;1.1;0.5;0.5;1;2;1.1;1;1;0.9;2;0.9;0.9;0.5;1;0.9;1;2;2;1;1.1;2;1;1.1;1;0.5;0.5;2;0.5;1.1;0.5;1;1;1;1.1;1;2;0.9;2;0.9;0.9;1.1;1.1;0.9
"537";2;0.5;1.1;1.1;1;1.1;1;0.9;2;0.9;1.1;0.5;0.9;1;1;1.1;1;1.1;1;2;0.5;0.9;0.9;2;0.9;1.1;1;1;1.1;2;1;0.9;1;1.1;0.5;2;0.5;0.5;2;1;0.5;2;2;1;1;0.5;0.9;0.9;0.5
"538";1;1;1.1;1;1;1.1;2;1.1;1.1;0.5;0.9;1.1;0.9;2;1;0.9;0.5;1;1.1;2;1;1;0.9;0.5;1;0.9;0.9;0.9;1.1;0.5;2;2;0.5;1;1.1;1;1.1;2;0.9;0.5;0.5;0.5;1;2;2;0.5;0.9;1;2
"539";2;1;0.9;1;0.5;0.5;1.1;1;0.9;1.1;1;0.5;0.5;1.1;0.5;0.9;0.5;0.9;1;0.9;1.1;2;1;1;1.1;2;0.5;0.9;2;2;0.5;1;1;0.9;2;1.1;1;1.1;1;1;0.9;1.1;2;0.5;0.9;2;2;1.1;1
"540";0.5;0.9;2;2;1;0.9;1.1;0.5;0.5;0.5;2;1.1;0.5;1;0.5;0.9;1.1;1;2;0.5;1;1;1;1;0.9;1;0.5;0.5;0.9;1;1.1;2;1;1.1;2;0.9;1.1;1;2;0.9;0.9;1;0.9;2;2;1.1;1.1;1.1;1
"541";0.9;0.9;0.9;1;0.9;1;2;1.1;0.9;1;1;0.5;1.1;2;2;1;1.1;0.5;0.5;1.1;2;0.5;0.5;0.9;0.9;1;1.1;0.9;2;1.1;1;1;2;2;0.5;2;0.5;0.9;1.1;1;1;1;1;1;0.5;2;0.5;1.1;1.1
"542";1;2;1.1;2;0.9;0.9;0.5;1.1;0.5;1.1;2;1;0.9;2;0.9;2;0.5;2;0.9;1.1;1;0.5;1.1;1;1;1;1.1;0.9;0.9;0.5;1;0.5;0.5;2;1.1;1.1;0.9;0.5;1;2;1;1.1;1;1;2;0.5;1;0.9;1
"543";0.9;1;0.9;0.9;0.9;0.9;2;0.5;2;1;1;1.1;0.5;1.1;1;2;2;0.9;2;1.1;1;1;1.1;1.1;1;1.1;1;0.9;0.9;2;1;1;0.5;1.1;0.5;0.5;2;2;1;1;1;0.5;1.1;1.1;0.5;0.5;0.9;0.5;2
"544";1;0.5;1;1.1;1.1;1;2;0.9;1.1;2;1;2;2;0.9;1;2;0.5;1;1.1;1.1;1;0.9;1;0.9;0.9;2;0.5;2;0.5;0.9;1;0.5;0.5;1;0.9;2;0.5;0.9;0.9;0.5;1;1.1;1.1;1.1;2;0.5;1;1;1.1
"545";0.9;2;1.1;1.1;0.5;1;1;1.1;1;1.1;1;2;2;1.1;1;2;0.5;0.9;0.9;0.5;0.9;2;1;0.5;2;1;1;0.9;0.9;1;0.9;0.9;0.5;2;1.1;1;1.1;2;0.5;0.5;1;1;0.5;1.1;0.9;1.1;0.5;2;1
"546";0.5;0.9;1;0.5;0.9;0.5;2;1;0.9;0.9;1;1.1;2;2;0.9;1.1;0.5;2;1;1.1;1;1;0.5;0.9;1.1;0.5;0.9;1.1;1.1;2;1;0.5;1.1;1.1;2;1;1;1;2;0.9;1;0.5;2;1.1;1;0.5;2;0.9;1
"547";1.1;1;1;1.1;1;0.5;0.9;0.9;2;1;0.5;1;2;1;0.9;0.9;0.9;1.1;0.5;1;2;1.1;0.5;0.9;1;1;0.9;1;2;2;0.5;1;1.1;2;2;2;1.1;0.9;1.1;0.9;0.5;1.1;1;1.1;0.5;1;0.5;2;0.5
"548";1.1;2;2;1.1;1;0.5;1;0.9;1;0.5;0.5;0.5;1;2;0.9;1;1.1;2;1.1;2;1.1;0.5;1.1;0.9;2;1;1;0.9;1;2;1.1;0.9;0.5;0.9;1;1.1;2;0.5;0.9;1.1;1;0.5;0.5;0.9;1;2;0.9;1;1
"549";0.9;0.5;1;0.9;1;2;2;0.5;0.9;1.1;1;0.5;2;1;1.1;0.9;2;0.9;0.5;1.1;2;0.5;1;2;1.1;0.9;0.9;1;1;1;2;1.1;0.9;0.5;1;2;1;0.5;1.1;0.5;1.1;0.5;2;1;0.9;1.1;1.1;1;1
"550";0.5;0.9;1;1;1.1;0.5;1;2;2;0.5;0.5;1;1.1;0.5;1;1;1.1;0.9;1.1;0.9;2;0.5;2;1;2;0.5;1.1;0.9;0.9;1;2;0.5;1.1;1.1;2;0.5;1;2;1.1;0.9;0.9;1.1;0.9;1;1;1;1;0.9;2
"551";1.1;1.1;1.1;1;0.5;1;1.1;2;2;2;1;2;0.9;1;1;2;0.5;0.5;0.5;1;0.9;0.9;1.1;1;0.5;0.5;0.5;1;1;1;1.1;0.9;2;1;1;0.9;1;2;1.1;0.9;0.5;1.1;0.9;2;0.9;1.1;0.9;0.5;2
"552";1;0.5;1;1.1;1;0.9;2;1.1;1;0.9;0.9;2;0.9;1;2;1;0.5;1.1;1;1.1;1.1;0.9;0.9;1.1;0.9;2;2;1.1;0.5;1.1;2;1;1;0.5;1;0.5;1;2;0.9;0.5;0.5;2;2;1;0.5;1;0.5;0.9;1.1
"553";2;0.9;1.1;1;0.5;0.9;1;1.1;1.1;0.9;1;2;0.5;1;0.5;1.1;0.9;0.5;1.1;2;0.9;0.9;0.5;1;1;1.1;1;2;1;1.1;0.5;1;1;1.1;0.9;2;2;1.1;2;0.5;0.9;0.9;1;0.5;2;0.5;1;2;1
"554";0.5;1;1;0.9;1;1.1;0.5;2;2;0.9;1.1;2;1;2;0.5;1.1;0.5;0.5;0.5;0.9;0.9;1;1;1.1;0.9;1.1;1.1;2;1;1;1;0.5;0.9;1;0.5;0.5;1;2;1.1;2;0.9;1;1.1;1;0.9;0.9;1.1;2;2
"555";2;0.9;0.5;2;1;0.5;1;0.9;0.9;0.5;1;2;1;1;1;1.1;1.1;1.1;0.5;0.5;0.9;1;2;1.1;2;1.1;1;2;2;0.9;0.5;0.9;0.5;1.1;0.9;1.1;1;1.1;0.9;1;0.9;1.1;2;1;2;0.5;0.5;1;1
"556";0.5;0.9;1;0.5;1;2;1;2;0.5;2;1;0.5;1;1;0.5;1.1;1;0.5;2;0.5;0.9;1.1;1;0.5;1.1;0.9;2;0.5;0.9;1.1;0.9;1;1.1;0.9;1.1;0.9;0.9;1;1.1;0.9;1;1;1.1;1.1;2;2;2;1;2
"557";1;0.9;1;1;0.9;0.9;2;1;1.1;2;1;0.9;0.5;0.9;0.5;1;1;0.9;2;1;0.5;1.1;1.1;2;0.5;1.1;1;2;0.9;1;1.1;2;1.1;0.5;0.5;0.9;0.5;1;1.1;1.1;0.5;2;1;0.5;2;0.9;1.1;2;1
"558";0.5;0.9;1;1.1;0.5;1;2;1;0.5;2;2;1;1;1.1;1.1;1;0.5;0.9;1;0.9;0.5;2;2;0.9;0.5;1.1;2;2;1.1;2;0.5;1.1;1;1;2;1;1;0.9;1;0.9;1.1;0.9;0.9;0.5;1;0.5;0.9;1.1;1.1
"559";0.5;0.9;1.1;2;1;0.5;1;1.1;0.9;0.5;1;1;1;1;1;2;2;0.9;0.5;1.1;1;2;0.9;1;1;2;1.1;0.9;1.1;0.9;0.5;0.5;0.9;1;1.1;0.9;0.5;1.1;1;2;0.5;2;1.1;2;2;0.5;1.1;0.9;1
"560";0.5;2;0.9;2;0.5;1;1;1.1;0.9;1;2;1;0.5;1.1;1;0.9;1;2;0.9;0.9;1.1;1.1;1.1;1;2;1.1;1;1;0.9;0.9;1;1.1;1.1;0.5;1;2;0.9;2;1;2;0.5;0.5;0.5;2;1;0.5;0.5;0.9;1.1
"561";1;0.9;0.9;1;1;1;0.9;0.5;1;1.1;0.5;0.5;2;1.1;2;2;1;0.9;0.5;0.5;1.1;0.5;1.1;2;1;0.9;0.9;0.5;0.9;1;1;2;1.1;0.9;1.1;1;0.5;1;1.1;0.9;1;0.5;2;1;2;2;1.1;2;1.1
"562";1;1.1;0.9;2;0.5;1.1;1.1;2;0.5;1.1;1;0.5;0.5;1;1;0.5;1;0.5;1;0.9;0.5;0.9;0.9;0.5;0.9;1.1;2;2;1.1;1.1;1;1;1;2;0.9;2;1.1;0.9;1.1;2;0.5;0.9;0.9;1;2;1;1;2;1
"563";1;1.1;0.5;1.1;1.1;2;2;2;0.5;1;1;1;1.1;1.1;0.5;1;1;0.9;1;0.5;0.5;1;2;0.9;0.5;1.1;0.9;1.1;0.9;1;0.9;2;2;0.5;0.9;2;1.1;0.9;1;2;0.5;0.5;0.9;1;1;0.9;1.1;2;1
"564";0.5;2;1;2;1.1;1.1;0.9;2;1.1;0.9;1;1.1;0.9;0.5;0.5;2;0.5;0.5;0.9;0.5;2;1.1;1;0.5;2;1;0.5;0.9;1;1.1;1;1;2;1.1;1;1;0.9;0.5;0.9;1;0.9;1;1;2;2;0.9;1.1;1.1;1
"565";0.5;0.5;0.9;2;2;0.9;1.1;1;1;0.5;1;1;0.5;2;0.9;0.9;1;2;1.1;1.1;0.5;2;0.9;1.1;1;0.9;1.1;0.5;2;2;1;0.5;1;0.5;1;1;0.9;1;1.1;2;1;1.1;0.5;1.1;1;1.1;0.9;2;0.9
"566";2;1;0.5;1;0.9;1;2;1;0.5;0.5;2;0.9;0.5;0.9;1;1;1;1.1;2;2;0.5;2;1;0.5;1.1;1.1;1;0.5;2;0.9;1;0.9;0.9;2;1.1;0.9;1.1;1;2;1.1;1;1.1;0.5;1;1.1;1.1;0.9;0.5;0.9
"567";0.9;2;0.9;1.1;2;1;1;2;1.1;2;0.5;0.9;1.1;1;1.1;1;1.1;0.9;1;1;1;1.1;0.5;0.5;0.5;1;0.5;1;0.9;0.5;2;0.5;1;0.5;1.1;0.9;1;0.5;1;1.1;0.9;2;1.1;2;1;2;0.9;2;0.9
"568";1.1;0.9;0.5;0.9;0.9;2;1.1;0.5;2;0.9;1;1;1;1;1.1;1;0.9;1;0.5;1;0.9;0.9;1.1;1;1;1.1;1;2;1;2;0.5;2;0.5;2;1.1;2;0.9;1;2;0.5;1.1;0.5;0.5;1.1;1.1;0.5;2;1;0.9
"569";1;1.1;1;0.9;1;2;1.1;1;0.5;2;0.5;0.9;2;1;0.9;1;0.5;0.5;1;1;0.9;1;0.9;2;1.1;1.1;2;2;1.1;2;0.5;1;1.1;0.5;2;1;0.9;0.9;1;0.9;1;0.5;1.1;0.5;2;0.9;0.5;1.1;1.1
"570";1;0.5;1;1;1.1;0.5;1;1;0.5;2;0.9;1;1;1;2;1;2;0.9;0.5;2;0.5;0.9;0.9;2;0.5;0.9;0.5;1;1.1;1;0.9;1;0.9;2;2;0.5;2;0.9;1.1;1.1;1.1;1.1;0.9;0.5;1.1;1;1.1;1.1;2
"571";1;0.5;1.1;2;2;1.1;1;0.9;0.9;0.5;2;1.1;0.9;1;0.9;1.1;0.9;2;0.5;2;1;1;2;0.5;1.1;0.5;0.5;0.9;0.5;1;1.1;2;1;1;1;1.1;0.9;0.5;2;0.5;1;1;1.1;0.9;1;0.9;1;2;1.1
"572";1;0.5;1.1;0.5;2;1;1;0.9;1.1;1;0.9;0.9;0.5;2;2;0.9;0.5;2;2;1;0.5;1.1;2;1.1;0.9;1.1;1;0.9;0.9;1;0.5;1;1.1;1.1;1;1.1;0.5;0.5;1;1.1;0.9;1;2;1;0.5;2;1;0.9;2
"573";0.5;1.1;1;0.5;1.1;1;0.5;2;0.5;0.9;1.1;0.9;0.9;2;2;1.1;1;2;0.5;0.9;1.1;1;2;1;1;1;0.9;1.1;1;0.9;0.5;0.9;0.5;1.1;0.5;1;1;0.5;2;0.9;2;2;1;1;1;1.1;1.1;0.9;2
"574";1.1;2;1;1.1;0.5;0.9;0.5;1;2;0.9;1.1;2;0.5;1;1;1.1;1;1;0.5;0.9;1.1;0.5;2;0.5;2;1;0.9;0.9;0.9;1;2;1.1;1.1;0.9;0.9;1.1;0.9;1.1;1;1;1;2;0.5;1;2;0.5;0.5;1;2
"575";0.5;2;0.5;0.5;0.5;1.1;1;1.1;0.9;2;0.5;0.9;2;1;2;0.9;2;0.9;1.1;1;0.5;1;1.1;1;1;0.9;1.1;2;0.5;1;1;0.9;0.9;2;0.9;1;1.1;2;1.1;1;2;1;1.1;1;1;0.5;0.9;1.1;0.5
"576";0.5;1;1;2;1;0.5;1.1;0.9;0.9;2;1;0.9;1.1;0.5;1.1;0.9;1;0.5;1.1;0.9;0.5;1.1;1;0.9;2;1;1;0.9;1.1;1.1;2;0.9;2;2;1;0.5;1.1;0.9;1;1;2;0.5;2;1.1;0.5;2;0.5;1;1
"577";0.9;2;1;2;2;1.1;2;0.5;0.5;2;0.5;0.9;1;1;0.9;0.5;1.1;0.5;1;1.1;0.9;1;1;1;1;1.1;0.9;2;0.5;1;0.9;1;2;2;0.9;0.5;1;1.1;1;1.1;0.9;1;0.5;2;1.1;1.1;1.1;0.5;0.9
"578";2;1.1;2;1;1.1;2;2;0.5;0.9;2;0.9;1;0.5;0.9;1.1;0.5;1.1;0.5;1;0.9;1;0.9;1;1;1.1;0.5;2;1;2;1.1;0.5;1.1;0.9;0.5;2;0.5;1;1.1;1.1;0.9;0.9;1;0.9;0.5;1;1;1;1;2
"579";1;0.5;0.5;1;0.5;2;0.5;1;1;1;1.1;0.5;0.9;1.1;0.9;2;2;0.5;0.9;2;1;1;2;1;0.9;0.9;2;1;0.9;1.1;2;1.1;1;1;2;1.1;1.1;0.5;0.9;1.1;1.1;0.9;1;0.5;0.9;0.5;1.1;2;1
"580";0.5;1;1;1.1;0.9;1.1;2;2;2;0.9;1;1;1;1;0.9;1.1;0.5;0.9;0.5;0.5;2;1;0.9;0.9;0.5;1.1;0.9;2;0.9;2;0.5;1;2;2;1.1;1.1;0.5;1.1;1;1;1;0.5;0.9;1;2;1;1.1;1.1;0.5
"581";0.9;1;0.5;1.1;0.5;0.9;1.1;2;2;1.1;0.9;1.1;2;1;1;1;0.5;1;0.5;1;2;2;1.1;0.5;0.5;1;2;1;1.1;0.9;1.1;0.5;0.9;0.9;0.5;0.9;2;0.9;0.9;1;1.1;2;2;1.1;1;1;1;0.5;1
"582";0.9;0.9;0.5;1;0.9;2;1;0.9;0.5;0.5;1;0.9;0.5;1;2;2;2;1;1.1;0.5;0.9;0.5;1;1.1;2;2;0.5;1.1;1;2;1.1;1.1;1.1;0.5;1.1;1;1;1;1;1;0.9;1;2;0.9;2;1.1;0.9;0.5;1.1
"583";2;0.9;1.1;0.9;2;1.1;2;1;1;1;0.5;0.9;0.5;2;1.1;2;1;0.9;1.1;0.5;1.1;1;0.9;0.9;0.5;1;1;0.5;2;0.5;1.1;1.1;2;0.9;1;1;1;2;0.9;1.1;1.1;0.5;1;0.9;0.5;0.5;2;1;1
"584";2;0.5;2;1;1;2;0.9;0.5;1.1;1;0.5;0.9;1;1.1;2;1.1;1.1;0.9;0.5;0.9;1;2;1.1;0.5;0.9;0.9;1;1;1.1;1;1;1.1;0.5;1;1.1;1;2;1.1;0.9;2;2;0.9;0.9;1;0.5;2;1;0.5;0.5
"585";1;1.1;0.9;1;2;0.5;2;1.1;1.1;0.9;0.5;2;0.5;1;0.5;0.9;1.1;1.1;1;0.9;0.5;1.1;0.9;2;1;0.9;2;1;1;2;0.9;1;1.1;0.5;0.5;1.1;1.1;0.9;0.9;1;0.5;1;2;1;1;1;0.5;2;2
"586";0.9;1.1;1.1;1;0.5;2;1;0.5;1.1;2;2;0.9;1.1;0.9;1;1;0.5;0.5;0.5;1.1;2;1.1;1;2;1;2;1;1.1;0.9;1.1;0.9;0.5;0.9;1;1;0.9;0.9;0.9;1.1;1;0.5;1;2;0.5;1;1;2;0.5;2
"587";2;1.1;0.5;2;0.5;1.1;0.9;1;0.5;1.1;0.9;1;1.1;0.5;2;1;0.5;0.9;2;2;1;1;2;0.5;0.9;0.9;1.1;1;1.1;2;2;1;1.1;1;0.9;0.9;2;0.5;0.5;1;1;1;1;1;0.9;1.1;1.1;0.9;0.5
"588";2;0.5;0.5;1;1.1;0.5;0.9;2;1;1.1;1;1;2;1.1;0.9;0.5;1;0.9;0.9;2;1;1;0.9;1.1;1;2;2;1.1;1.1;2;2;0.5;1;1;0.9;0.5;0.5;1;0.9;0.9;0.5;0.9;1.1;1.1;1;1;0.5;1.1;2
"589";0.5;1.1;0.9;1.1;0.9;0.5;1;2;1;1.1;0.9;1;1;1;1;2;0.5;1.1;0.5;2;2;2;1.1;1.1;0.5;1.1;0.9;1.1;0.9;1;0.9;1;0.9;1;1;2;2;1;0.5;2;1;0.5;0.9;0.9;0.5;1;0.5;2;1.1
"590";1.1;0.5;2;0.9;1.1;1;2;1.1;2;1;1.1;2;1;1;2;1;0.5;0.5;0.5;0.9;0.5;1;0.5;1.1;2;1.1;1;0.5;1;0.9;0.5;0.9;2;0.9;1;0.9;0.5;0.9;2;0.9;0.9;1.1;1.1;1;1;1;1.1;1;2
"591";1;0.5;1.1;2;2;1;0.5;0.5;1.1;1.1;0.9;0.5;1;1;0.9;0.9;2;1.1;0.9;1;1.1;0.9;1.1;0.5;1.1;0.9;1;1;0.5;1;0.5;1.1;2;1;2;2;1.1;0.5;1;0.9;0.5;0.9;2;1;2;2;1;1;0.9
"592";1.1;2;1.1;1;0.5;0.9;1;1;1;2;0.5;2;0.9;0.5;0.9;1;0.9;1.1;2;1.1;0.5;0.5;0.9;2;0.5;0.9;1;2;1.1;2;1.1;2;1;1;1.1;1;1;1.1;0.9;0.9;1;0.5;1;0.5;1;0.5;2;0.9;1.1
"593";0.9;1.1;0.5;1.1;0.9;0.5;2;1;2;0.9;1;1.1;1.1;2;2;0.9;0.9;0.5;0.5;1;1;1.1;2;0.5;0.5;2;2;0.9;1;0.5;1.1;1;0.5;2;0.9;1;1;1;1;1.1;1;1;0.9;1.1;1.1;0.9;2;1;0.5
"594";1;1;1;1.1;0.5;1;0.5;1.1;0.5;1.1;0.9;0.5;1;1.1;1.1;2;1;0.9;0.5;2;1;0.9;0.5;0.9;1;2;0.9;0.5;1.1;2;0.5;1.1;1.1;1;1;1.1;1;2;1;0.9;2;2;0.9;0.5;2;0.9;2;0.9;1
"595";1.1;2;1.1;0.9;1.1;1;2;2;0.5;2;0.9;0.9;2;1;1;0.5;1;0.9;1;0.9;1.1;1.1;1;0.5;2;0.5;1.1;0.5;1;1;1;0.9;1.1;1.1;0.9;2;2;0.5;0.5;0.9;1.1;0.5;1;0.9;0.5;1;1;2;1
"596";1.1;1;1.1;1.1;1;0.5;1;1;1;0.5;0.9;1;0.5;0.5;2;1.1;2;1.1;1.1;0.5;1;0.9;1.1;2;2;2;0.9;0.5;0.9;0.9;0.9;2;0.5;1;0.9;1;1.1;1;2;1;0.9;0.5;2;0.5;1;0.9;1;2;1.1
"597";0.5;1;0.5;0.5;0.9;0.9;2;0.5;1;0.5;0.9;2;1;1;1;1;1.1;0.5;1.1;1.1;0.9;1.1;0.9;1;1.1;1;2;0.9;1;0.5;1.1;1;0.9;1.1;1;0.5;2;2;2;1;1.1;2;2;2;0.5;0.9;1.1;1;0.9
"598";0.5;0.9;1.1;2;2;0.9;1.1;0.9;1.1;0.5;1;1;2;0.5;1;1.1;1;2;1;0.5;0.9;0.9;2;1;1.1;2;1.1;1;1.1;0.9;0.9;0.5;1;1;2;1;1;0.5;1.1;0.5;0.5;2;1;1;2;1.1;0.9;0.5;0.9
"599";1;1;0.5;0.9;0.9;0.9;1;1;0.5;0.9;1.1;0.9;0.5;2;1;0.5;1;1;2;0.9;2;0.5;1;1;2;0.9;1.1;2;2;1.1;1.1;0.9;0.5;2;1.1;0.5;1.1;2;1;1;0.9;0.5;1.1;2;1;1.1;0.5;1;1.1
"600";2;1;1;0.5;0.9;0.9;2;1.1;0.9;1.1;2;0.9;1;1;0.5;1;1.1;0.5;0.5;1;0.5;1.1;0.9;0.5;1.1;1.1;1;2;1;1.1;0.9;2;1.1;0.9;1;2;1;2;1;2;1;0.5;0.9;1.1;0.9;1;2;0.5;0.5
"601";1.1;0.5;1;2;0.9;0.9;0.9;0.9;1;1.1;1;2;2;1;1;0.9;0.9;1;1.1;1;0.5;1.1;0.5;0.5;0.5;1;0.5;1.1;1;0.9;2;2;2;1;0.9;2;0.9;1;2;1;0.5;1;1.1;1.1;0.5;0.5;2;1.1;1.1
"602";1.1;0.9;1;2;0.9;1;2;1.1;1;0.9;1;0.5;1.1;0.5;2;0.5;1.1;0.9;0.9;0.5;2;0.5;1;1.1;2;1;2;1;1;0.5;2;1;2;1;0.5;1.1;0.9;1;1;0.9;1.1;1.1;0.5;1.1;0.9;2;0.9;1;0.5
"603";1;1;1;1;2;1.1;1;0.9;0.9;0.9;0.5;2;1;2;2;1.1;0.5;1;1.1;0.5;0.9;1.1;0.5;0.9;2;0.9;1.1;1.1;1;2;0.9;0.5;1;1.1;2;0.9;1;1;1.1;1.1;1;0.5;0.5;0.9;2;0.5;1;2;0.5
"604";0.9;1.1;0.9;0.9;1.1;0.5;0.5;0.5;1.1;0.9;1;2;1;1;2;1;0.5;1;2;1;1.1;1.1;0.9;0.5;2;0.5;1;1;1.1;1.1;1;0.9;2;2;0.9;1;0.5;0.5;1;0.5;2;1.1;1;2;2;1.1;0.9;0.9;1
"605";1;0.5;0.5;0.5;1.1;0.9;0.5;1.1;1;0.9;1;2;2;1.1;2;1.1;0.9;1;1;1;0.9;1.1;1;0.9;0.5;1.1;2;1;2;1.1;0.5;0.5;2;1;1.1;1;1;1.1;0.9;0.5;0.9;2;2;2;1;0.9;0.5;1;0.9
"606";1.1;1.1;2;0.5;0.5;0.9;0.5;0.5;0.9;1.1;2;0.9;1.1;2;1;0.5;2;1;0.9;1;0.9;1;0.5;1;2;2;2;0.5;1;1.1;2;1;1;1;0.9;1;0.9;0.5;1.1;2;0.5;1;0.9;1;1.1;1.1;1.1;1;0.9
"607";0.9;1.1;1;0.9;1.1;0.5;0.5;1.1;2;0.9;0.9;1;2;0.9;0.5;1.1;0.5;0.5;2;2;1;2;1;1;0.9;1.1;1;1;1;1.1;1.1;1;0.5;0.9;0.9;2;2;1.1;0.5;2;0.5;0.5;1;0.9;1;2;1;1;1.1
"608";0.5;0.5;2;2;1;0.9;1;0.9;0.5;1.1;1.1;2;0.9;0.9;0.9;0.5;0.5;2;1;1.1;0.5;2;0.5;1;0.9;0.9;1;1.1;1;1.1;0.5;1;1;1;1;1.1;1.1;1;0.9;2;1;1.1;1;2;0.5;0.9;2;2;1.1
"609";1;2;2;2;1;0.5;2;1.1;0.9;1;0.9;1.1;0.9;1.1;1;1;0.5;1;0.5;2;0.5;0.5;1.1;1;0.5;1;2;2;1.1;0.9;1;1.1;1;1.1;0.5;0.5;0.9;2;1.1;0.9;1;0.9;0.9;2;1;1;1.1;0.9;0.5
"610";0.9;1;0.5;1;0.5;1;0.5;2;2;1;1;0.9;0.9;0.9;2;0.9;1.1;1;0.5;2;1;0.5;1.1;1.1;1;1.1;0.9;2;0.5;0.5;1;1.1;2;2;1;1;1;2;0.9;1;0.9;1.1;0.5;0.5;1.1;1.1;1.1;0.9;2
"611";1;0.9;0.5;0.9;2;2;0.9;1.1;2;2;2;1;1;0.9;2;0.5;0.5;2;1.1;0.9;0.9;1;1;0.9;1.1;1.1;0.9;0.9;0.5;1.1;1.1;1;1.1;1;1;1;0.5;0.5;0.5;1;2;1;2;1;1.1;1.1;1;0.5;0.5
"612";0.5;1;1.1;2;2;0.9;0.9;0.5;0.5;1;0.9;1;1.1;1;1;1;0.5;1;1;1.1;1;2;1;1;1.1;1.1;2;0.5;1.1;0.9;1;2;2;0.9;0.9;2;1.1;0.9;2;0.9;1;2;0.5;0.5;0.9;0.5;0.5;1.1;1.1
"613";0.5;1.1;2;2;1;0.9;1;0.5;1.1;2;1;1.1;1;0.9;0.5;0.5;1;1.1;1;1;0.9;1.1;1;0.5;0.9;0.9;2;0.5;1.1;0.9;2;2;0.9;0.9;1.1;2;0.5;1;1.1;1;1.1;1;1;1;2;0.5;0.9;2;0.5
"614";1.1;1.1;0.9;2;0.5;0.9;1.1;2;0.5;2;0.9;1;0.9;2;0.9;0.5;0.5;2;0.5;1;0.5;1.1;1;1;1;0.5;1;2;2;1.1;1;0.9;1.1;0.5;0.9;1.1;2;1;1;1;1;1;0.9;0.5;1.1;1;2;0.9;1.1
"615";1;0.9;2;1.1;1;1;0.9;1;0.9;1.1;0.5;1.1;0.9;1.1;0.5;2;1;1.1;0.9;1;0.5;1.1;0.5;0.9;0.9;2;2;1;2;1;1;0.5;0.5;1.1;1;1;2;2;1;1.1;0.9;1;0.5;0.5;1.1;0.9;0.5;2;2
